index,must_bnc,owtt
775,False,1.4830008
776,False,1.4828832
777,False,1.4829903
778,False,1.4829938
779,False,1.4829938
780,False,1.4829191
781,False,1.4868232
782,False,1.4872861
783,False,1.4872915
784,False,1.4870269
785,False,1.486966
786,False,1.4868784
787,False,1.4871008
788,False,1.4865342
789,False,1.486316
790,False,1.4865329
791,False,1.4871733
792,False,1.4863726
793,False,1.4873455
794,False,1.4871292
795,False,1.4872894
796,False,1.4864963
797,False,1.4865612
798,False,1.486705
799,False,1.4863802
800,False,1.4864693
801,False,1.4864963
802,False,1.4865309
803,False,1.4869158
804,False,1.4867306
805,False,1.4869239
806,False,1.4863651
807,False,1.487105
808,False,1.4872231
809,False,1.4870615
810,False,1.4870975
811,False,1.4870952
812,False,1.4872675
813,False,1.4866607
814,False,1.4864948
815,False,1.4865688
816,False,1.4864092
817,False,1.4865081
818,False,1.4864279
819,False,1.4866034
820,False,1.4864894
821,False,1.4869716
822,False,1.4871008
823,False,1.4869868
824,False,1.4869205
825,False,1.4865143
826,False,1.4865675
827,False,1.4866241
828,False,1.4865826
829,False,1.4865557
830,False,1.3070608
831,False,1.3066884
832,False,1.3073552
833,True,1.2363002
834,False,1.3073648
835,False,1.3075707
836,False,1.3075106
837,False,1.3073751
838,True,1.2370287
839,False,1.3072667
840,False,1.3072667
