index,owtt_0_bounce,owtt_1_bounce,owtt_2_bounce,owtt_3_bounce,owtt_4_bounce
407,1.4185746,1.4272643,nan,nan,nan
408,1.4186265,1.4273161,nan,nan,nan
409,1.4187778,1.4274666,nan,nan,nan
410,1.4188405,1.4275296,nan,nan,nan
411,1.418797,1.4274861,nan,nan,nan
412,1.0524536,1.0558311,nan,nan,nan
413,1.4186803,1.42737,nan,nan,nan
414,1.418898,1.4275872,nan,nan,nan
415,1.4190786,1.4277672,nan,nan,nan
416,1.0510138,1.0543915,nan,nan,nan
417,1.4190445,1.4277331,nan,nan,nan
418,1.0507811,1.0541589,nan,nan,nan
419,1.4187015,1.4273909,nan,nan,nan
420,1.4185787,1.4272684,nan,nan,nan
421,1.0500069,1.0533848,nan,nan,nan
422,1.0499196,1.0532976,nan,nan,nan
423,1.4189008,1.4275899,nan,nan,nan
424,1.0507883,1.0541656,nan,nan,nan
425,1.4186432,1.4273326,nan,nan,nan
426,1.0498301,1.0532084,nan,nan,nan
427,1.4183874,1.4270775,nan,nan,nan
428,1.050038,1.053416,nan,nan,nan
429,1.4185358,1.4272256,nan,nan,nan
430,1.4183651,1.4270555,nan,nan,nan
431,1.4184574,1.4271474,nan,nan,nan
432,1.4186667,1.4273564,nan,nan,nan
433,1.4185447,1.4272344,nan,nan,nan
434,1.4183258,1.4270161,nan,nan,nan
435,1.41824,1.4269304,nan,nan,nan
436,1.4184511,1.4271412,nan,nan,nan
437,1.4185399,1.4272296,nan,nan,nan
438,1.41858,1.4272697,nan,nan,nan
439,1.418662,1.4273514,nan,nan,nan
440,1.4185697,1.4272593,nan,nan,nan
441,1.418836,1.4275248,nan,nan,nan
442,1.4188007,1.4274896,nan,nan,nan
443,1.4187927,1.4274822,nan,nan,nan
444,1.4188284,1.4275175,nan,nan,nan
445,1.418854,1.427543,nan,nan,nan
446,1.4189633,1.4276524,nan,nan,nan
447,1.4192722,1.4279605,nan,nan,nan
448,1.4187496,1.4274392,nan,nan,nan
449,1.4187512,1.4274408,nan,nan,nan
450,1.4188685,1.4275575,nan,nan,nan
451,1.4187192,1.4274087,nan,nan,nan
452,1.4187368,1.4274261,nan,nan,nan
453,1.418607,1.4272968,nan,nan,nan
454,1.4189563,1.4276453,nan,nan,nan
455,1.4189501,1.4276391,nan,nan,nan
456,1.0160928,1.0194846,nan,nan,nan
457,1.016162,1.0195539,nan,nan,nan
458,1.0156966,1.0190886,nan,nan,nan
459,1.0163703,1.0197623,nan,nan,nan
460,1.0162575,1.0196494,nan,nan,nan
461,1.0154804,1.0188726,nan,nan,nan
462,1.0156337,1.0190257,nan,nan,nan
463,1.0151653,1.0185577,nan,nan,nan
464,1.0154071,1.0187992,nan,nan,nan
465,1.0151898,1.0185819,nan,nan,nan
466,1.0153662,1.0187584,nan,nan,nan
467,1.4903002,1.4952266,nan,nan,nan
468,1.4902751,1.4952015,nan,nan,nan
469,1.4899491,1.4948756,nan,nan,nan
470,1.4903008,1.4952272,nan,nan,nan
471,1.131874,1.1369269,nan,nan,nan
472,1.490269,1.4951954,nan,nan,nan
